sale_id,product_id,customer_id,location_id,order_date,quantity,unit_price,total_amount,discount_applied,payment_method,delivery_status
SALE02265,B0B61GCHC1,CUST0110,LOC018,12/12/2024,3,199,567.15,5,UPI,Delivered
SALE02266,B0BMTZ4T1D,CUST0229,LOC018,12/13/2024,3,784,1881.6,20,UPI,Delivered
SALE02267,B07WJV6P1R,CUST0420,LOC014,12/13/2024,5,15499,77495,0,Card,Delivered
SALE02268,B07DGD4Z4C,CUST0176,LOC017,12/13/2024,2,3499,6998,0,UPI,Delivered
SALE02269,B0B72BSW7K,CUST0353,LOC006,12/14/2024,3,263,710.1,10,Card,Delivered
SALE02270,B0B2CPVXHX,CUST0117,LOC018,12/14/2024,2,379,720.1,5,Card,Delivered
SALE02271,B08BQ947H3,CUST0231,LOC017,12/14/2024,1,149,141.55,5,NetBanking,Delivered
SALE02272,B0B4F3QNDM,CUST0035,LOC005,12/15/2024,2,13999,22398.4,20,UPI,Delivered
SALE02273,B0B1F6GQPS,CUST0191,LOC013,12/15/2024,3,999,2847.15,5,NetBanking,Delivered
SALE02274,B07VJ9ZTXS,CUST0024,LOC020,12/15/2024,2,299,538.2,10,NetBanking,Delivered
SALE02275,B099S26HWG,CUST0485,LOC015,12/16/2024,5,300,1425,5,COD,Delivered
SALE02276,B092R48XXB,CUST0345,LOC020,12/16/2024,2,18999,34198.2,10,COD,Delivered
SALE02277,B01F262EUU,CUST0470,LOC007,12/16/2024,1,949,901.55,5,COD,Pending
SALE02278,B09F6S8BT6,CUST0219,LOC003,12/16/2024,3,13490,38446.5,5,Card,Delivered
SALE02279,B078G6ZF5Z,CUST0109,LOC010,12/17/2024,2,699,1328.1,5,UPI,Delivered
SALE02280,B07DGD4Z4C,CUST0059,LOC014,12/17/2024,1,3499,2799.2,20,Card,Delivered
SALE02281,B01M4GGIVU,CUST0345,LOC017,12/17/2024,4,199,676.6,15,COD,Pending
SALE02282,B0BMZ6SY89,CUST0027,LOC010,12/18/2024,1,899,899,0,UPI,Delivered
SALE02283,B01D5H90L4,CUST0266,LOC010,12/18/2024,1,299,299,0,UPI,Delivered
SALE02284,B0B9RZ4G4W,CUST0277,LOC012,12/18/2024,3,799,1917.6,20,COD,Delivered
SALE02285,B085DTN6R2,CUST0314,LOC004,12/19/2024,1,350,297.5,15,COD,Delivered
SALE02286,B07QZ3CZ48,CUST0261,LOC011,12/19/2024,2,399,638.4,20,Card,Delivered
SALE02287,B00NH11PEY,CUST0091,LOC016,12/19/2024,5,199,945.25,5,NetBanking,Delivered
SALE02288,B09NJN8L25,CUST0346,LOC014,12/20/2024,5,59,265.5,10,Card,Delivered
SALE02289,B08CRRQK6Z,CUST0065,LOC014,12/20/2024,2,4999,9498.1,5,UPI,Delivered
SALE02290,B07HZ2QCGR,CUST0270,LOC016,12/20/2024,3,350,945,10,UPI,Returned
SALE02291,B07JGCGNDG,CUST0093,LOC019,12/21/2024,1,6800,5440,20,UPI,Pending
SALE02292,B08YRMBK9R,CUST0208,LOC009,12/21/2024,3,3249,8772.3,10,COD,Delivered
SALE02293,B08SMJT55F,CUST0400,LOC008,12/21/2024,2,1199,2398,0,UPI,Delivered
SALE02294,B0912WJ87V,CUST0112,LOC004,12/22/2024,4,2339,7484.8,20,Card,Delivered
SALE02295,B08NCKT9FG,CUST0043,LOC003,12/22/2024,2,299,478.4,20,UPI,Delivered
SALE02296,B07GLSKXS1,CUST0098,LOC016,12/22/2024,3,1199,3417.15,5,Card,Pending
SALE02297,B09SJ1FTYV,CUST0039,LOC018,12/22/2024,5,199,796,20,COD,Delivered
SALE02298,B08XXF5V6G,CUST0139,LOC005,12/23/2024,1,29999,23999.2,20,COD,Delivered
SALE02299,B08K4PSZ3V,CUST0190,LOC014,12/23/2024,1,349,296.65,15,UPI,Delivered
SALE02300,B09DDCQFMT,CUST0240,LOC015,12/23/2024,5,1299,6495,0,UPI,Delivered
SALE02301,B07VTFN6HM,CUST0124,LOC020,12/24/2024,5,5599,25195.5,10,UPI,Pending
SALE02302,B00NNQMYNE,CUST0107,LOC012,12/24/2024,2,299,508.3,15,Card,Delivered
SALE02303,B0B53QFZPY,CUST0349,LOC004,12/24/2024,5,1299,5520.75,15,Card,Delivered
SALE02304,B09Y5MP7C4,CUST0222,LOC010,12/25/2024,1,1299,1234.05,5,UPI,Delivered
SALE02305,B09T37CKQ5,CUST0003,LOC018,12/25/2024,1,239,215.1,10,COD,Pending
SALE02306,B09ZPM4C2C,CUST0278,LOC008,12/25/2024,4,10901,34883.2,20,COD,Delivered
SALE02307,B0718ZN31Q,CUST0442,LOC008,12/26/2024,4,598,1913.6,20,Card,Pending
SALE02308,B08NW8GHCJ,CUST0360,LOC014,12/26/2024,3,389,1167,0,NetBanking,Delivered
SALE02309,B07GPXXNNG,CUST0250,LOC011,12/26/2024,4,349,1256.4,10,COD,Delivered
SALE02310,B0BBFJLP21,CUST0484,LOC004,12/27/2024,5,13999,59495.75,15,Card,Delivered
SALE02311,B0747VDH9L,CUST0457,LOC001,12/27/2024,2,2742,5209.8,5,Card,Delivered
SALE02312,B08CNLYKW5,CUST0418,LOC017,12/27/2024,4,1699,6456.2,5,NetBanking,Delivered
SALE02313,B09W9V2PXG,CUST0078,LOC011,12/27/2024,4,759,2580.6,15,NetBanking,Delivered
SALE02314,B07WG8PDCW,CUST0205,LOC014,12/28/2024,4,349,1116.8,20,Card,Delivered
SALE02315,B08WRWPM22,CUST0185,LOC004,12/28/2024,2,176.63,353.26,0,NetBanking,Delivered
SALE02316,B07VZYMQNZ,CUST0118,LOC007,12/28/2024,1,1180,1180,0,Card,Delivered
SALE02317,B0B5CGTBKV,CUST0055,LOC015,12/29/2024,4,1999,7596.2,5,NetBanking,Delivered
SALE02318,B08TZD7FQN,CUST0227,LOC014,12/29/2024,2,299,598,0,NetBanking,Delivered
SALE02319,B08TM71L54,CUST0467,LOC007,12/29/2024,3,3190,8134.5,15,UPI,Delivered
SALE02320,B08D9NDZ1Y,CUST0463,LOC015,12/30/2024,1,3999,3399.15,15,COD,Returned
SALE02321,B002PD61Y4,CUST0253,LOC019,12/30/2024,3,507,1216.8,20,Card,Pending
SALE02322,B08Y5QJTVK,CUST0326,LOC007,12/30/2024,2,116,185.6,20,UPI,Delivered
SALE02323,B07XCM6T4N,CUST0045,LOC004,12/31/2024,1,349,314.1,10,UPI,Delivered
SALE02324,B07G147SZD,CUST0171,LOC005,12/31/2024,2,2699,4318.4,20,Card,Delivered
SALE02325,B0B65MJ45G,CUST0358,LOC013,12/31/2024,2,139,250.2,10,UPI,Delivered
SALE02326,B09MT94QLL,CUST0093,LOC008,1/1/2025,5,1999,8495.75,15,Card,Delivered
SALE02327,B0BBVKRP7B,CUST0116,LOC015,1/1/2025,1,281,224.8,20,UPI,Delivered
SALE02328,B09HS1NDRQ,CUST0318,LOC002,1/1/2025,4,390,1248,20,Card,Delivered
SALE02329,B09P858DK8,CUST0402,LOC001,1/2/2025,3,489,1467,0,UPI,Delivered
SALE02330,B09HN7LD5L,CUST0250,LOC015,1/2/2025,2,1850,3145,15,COD,Delivered
SALE02331,B01GGKZ4NU,CUST0229,LOC011,1/2/2025,3,549,1399.95,15,COD,Delivered
SALE02332,B078KRFWQB,CUST0319,LOC013,1/2/2025,3,2499,7122.15,5,Card,Delivered
SALE02333,B0BCZCQTJX,CUST0326,LOC015,1/3/2025,3,1434,3871.8,10,UPI,Delivered
SALE02334,B07WHSJXLF,CUST0092,LOC018,1/3/2025,3,20999,53547.45,15,NetBanking,Delivered
SALE02335,B09F5Z694W,CUST0264,LOC001,1/3/2025,3,8349,23794.65,5,UPI,Delivered
SALE02336,B08QJJCY2Q,CUST0281,LOC006,1/4/2025,1,169,160.55,5,COD,Delivered
SALE02337,B0B3XXSB1K,CUST0372,LOC011,1/4/2025,2,47990,95980,0,NetBanking,Delivered
SALE02338,B08GJ57MKL,CUST0388,LOC016,1/4/2025,3,14400,43200,0,UPI,Delivered
SALE02339,B0B3RHX6B6,CUST0138,LOC015,1/5/2025,4,149,536.4,10,COD,Delivered
SALE02340,B0B61DSF17,CUST0111,LOC003,1/5/2025,1,199,189.05,5,NetBanking,Delivered
SALE02341,B0B3RS9DNF,CUST0428,LOC001,1/5/2025,2,1999,3998,0,Card,Delivered
SALE02342,B09FPP3R1D,CUST0185,LOC010,1/6/2025,5,1624,7714,5,COD,Delivered
SALE02343,B0978V2CP6,CUST0188,LOC017,1/6/2025,4,1990,6368,20,COD,Delivered
SALE02344,B0BDRVFDKP,CUST0261,LOC008,1/6/2025,1,569,455.2,20,UPI,Delivered
SALE02345,B097R25DP7,CUST0096,LOC006,1/7/2025,2,1599,2878.2,10,Card,Delivered
SALE02346,B0B3CPQ5PF,CUST0332,LOC020,1/7/2025,1,28999,28999,0,COD,Delivered
SALE02347,B08L7J3T31,CUST0010,LOC004,1/7/2025,4,379,1440.2,5,Card,Delivered
SALE02348,B00SH18114,CUST0048,LOC020,1/7/2025,5,160,640,20,NetBanking,Delivered
SALE02349,B01D5H90L4,CUST0216,LOC015,1/8/2025,1,299,239.2,20,NetBanking,Delivered
SALE02350,B01M5B0TPW,CUST0201,LOC011,1/8/2025,3,1819,4365.6,20,UPI,Delivered
SALE02351,B07WDK3ZS6,CUST0293,LOC006,1/8/2025,3,15499,44172.15,5,COD,Delivered
SALE02352,B0B4T8RSJ1,CUST0280,LOC003,1/9/2025,4,99,376.2,5,NetBanking,Delivered
SALE02353,B07CD2BN46,CUST0371,LOC013,1/9/2025,4,429,1630.2,5,NetBanking,Delivered
SALE02354,B09XTQFFCG,CUST0217,LOC020,1/9/2025,2,2669,4804.2,10,UPI,Delivered
SALE02355,B07WKB69RS,CUST0438,LOC013,1/10/2025,4,2088,7934.4,5,COD,Delivered
SALE02356,B008FWZGSG,CUST0251,LOC020,1/10/2025,5,599,2396,20,COD,Delivered
SALE02357,B09Z28BQZT,CUST0353,LOC009,1/10/2025,5,599,2545.75,15,COD,Delivered
SALE02358,B0BC8BQ432,CUST0164,LOC008,1/11/2025,4,54990,219960,0,UPI,Delivered
SALE02359,B078KRFWQB,CUST0432,LOC005,1/11/2025,1,2499,2374.05,5,NetBanking,Delivered
SALE02360,B08GYG6T12,CUST0367,LOC009,1/11/2025,1,449,449,0,Card,Delivered
SALE02361,B097ZQTDVZ,CUST0321,LOC003,1/12/2025,5,399,1795.5,10,NetBanking,Delivered
SALE02362,B083GQGT3Z,CUST0368,LOC007,1/12/2025,1,399,359.1,10,NetBanking,Delivered
SALE02363,B07T4D9FNY,CUST0115,LOC002,1/12/2025,5,664,2988,10,Card,Delivered
SALE02364,B07WJWRNVK,CUST0200,LOC001,1/13/2025,4,16499,59396.4,10,COD,Delivered
SALE02365,B0789LZTCJ,CUST0425,LOC010,1/13/2025,1,299,299,0,COD,Delivered
SALE02366,B09NHVCHS9,CUST0460,LOC020,1/13/2025,2,59,112.1,5,Card,Delivered
SALE02367,B07T5DKR5D,CUST0448,LOC004,1/13/2025,1,149,141.55,5,COD,Pending
SALE02368,B09YLWT89W,CUST0067,LOC020,1/14/2025,1,9199,8739.05,5,COD,Returned
SALE02369,B009P2LITG,CUST0172,LOC011,1/14/2025,5,2169,9760.5,10,NetBanking,Delivered
SALE02370,B0BQRJ3C47,CUST0066,LOC011,1/14/2025,3,249,747,0,Card,Delivered
SALE02371,B082T6V3DT,CUST0032,LOC001,1/15/2025,4,799,2716.6,15,Card,Delivered
SALE02372,B08CZHGHKH,CUST0136,LOC013,1/15/2025,4,499,1696.6,15,Card,Delivered
SALE02373,B07RD611Z8,CUST0132,LOC018,1/15/2025,4,1799,7196,0,COD,Delivered
SALE02374,B082T6GVLJ,CUST0039,LOC007,1/16/2025,3,849,2292.3,10,COD,Delivered
SALE02375,B08TTRVWKY,CUST0353,LOC002,1/16/2025,3,1099,2967.3,10,NetBanking,Delivered
SALE02376,B08461VC1Z,CUST0393,LOC002,1/16/2025,1,999,899.1,10,COD,Delivered
SALE02377,B08JD36C6H,CUST0210,LOC013,1/17/2025,2,349,663.1,5,NetBanking,Delivered
SALE02378,B09N3BFP4M,CUST0158,LOC001,1/17/2025,5,5499,23370.75,15,NetBanking,Delivered
SALE02379,B0746N6WML,CUST0254,LOC013,1/17/2025,2,341,579.7,15,COD,Delivered
SALE02380,B078W65FJ7,CUST0033,LOC001,1/18/2025,3,849,2419.65,5,Card,Delivered
SALE02381,B0B694PXQJ,CUST0110,LOC007,1/18/2025,5,799,3196,20,Card,Delivered
SALE02382,B08K9PX15C,CUST0231,LOC014,1/18/2025,4,849,2716.8,20,UPI,Delivered
SALE02383,B073BRXPZX,CUST0224,LOC001,1/18/2025,1,289,289,0,UPI,Delivered
SALE02384,B098NS6PVG,CUST0023,LOC013,1/19/2025,4,199,636.8,20,Card,Returned
SALE02385,B08LVVTGZK,CUST0284,LOC007,1/19/2025,3,929,2508.3,10,COD,Delivered
SALE02386,B08VGDBF3B,CUST0496,LOC001,1/19/2025,5,395,1678.75,15,COD,Delivered
SALE02387,B07RD611Z8,CUST0444,LOC011,1/20/2025,1,1799,1709.05,5,COD,Delivered
SALE02388,B08DCVRW98,CUST0088,LOC002,1/20/2025,1,209,188.1,10,COD,Delivered
SALE02389,B07YR26BJ3,CUST0285,LOC008,1/20/2025,4,1199,4796,0,Card,Delivered
SALE02390,B01MY839VW,CUST0427,LOC003,1/21/2025,1,549,439.2,20,UPI,Pending
SALE02391,B097JVLW3L,CUST0375,LOC002,1/21/2025,2,2699,5398,0,COD,Delivered
SALE02392,B0BQRJ3C47,CUST0011,LOC006,1/21/2025,1,249,199.2,20,COD,Delivered
SALE02393,B078G6ZF5Z,CUST0100,LOC020,1/22/2025,5,699,2970.75,15,Card,Delivered
SALE02394,B08RX8G496,CUST0354,LOC014,1/22/2025,2,655,1310,0,Card,Delivered
SALE02395,B07VNFP3C2,CUST0428,LOC009,1/22/2025,1,749,749,0,COD,Delivered
SALE02396,B0765B3TH7,CUST0071,LOC003,1/23/2025,2,199,318.4,20,UPI,Delivered
SALE02397,B09MQ9PDHR,CUST0076,LOC012,1/23/2025,2,979,1566.4,20,COD,Returned
SALE02398,B098QXR9X2,CUST0445,LOC013,1/23/2025,1,2499,2499,0,COD,Delivered
SALE02399,B092X94QNQ,CUST0298,LOC017,1/24/2025,1,1499,1199.2,20,UPI,Delivered
SALE02400,B0B9BD2YL4,CUST0186,LOC003,1/24/2025,5,2599,11695.5,10,Card,Delivered
SALE02401,B07WFPMGQQ,CUST0348,LOC013,1/24/2025,2,19999,37998.1,5,COD,Delivered
SALE02402,B08NW8GHCJ,CUST0255,LOC004,1/24/2025,4,389,1556,0,UPI,Delivered
SALE02403,B0B2DZ5S6R,CUST0447,LOC011,1/25/2025,2,749,1198.4,20,COD,Returned
SALE02404,B095X38CJS,CUST0248,LOC004,1/25/2025,1,99,99,0,NetBanking,Delivered
SALE02405,B07YZG8PPY,CUST0199,LOC004,1/25/2025,2,1249,2248.2,10,COD,Delivered
SALE02406,B0B694PXQJ,CUST0235,LOC006,1/26/2025,1,799,719.1,10,Card,Delivered
SALE02407,B08CNLYKW5,CUST0012,LOC004,1/26/2025,3,1699,5097,0,UPI,Delivered
SALE02408,B09CMP1SC8,CUST0007,LOC014,1/26/2025,3,199,507.45,15,UPI,Delivered
SALE02409,B07WDKLDRX,CUST0067,LOC020,1/27/2025,3,28999,78297.3,10,COD,Delivered
SALE02410,B08VGDBF3B,CUST0021,LOC007,1/27/2025,4,395,1343,15,COD,Delivered
SALE02411,B09C6HXFC1,CUST0059,LOC001,1/27/2025,3,970,2328,20,UPI,Delivered
SALE02412,B015ZXUDD0,CUST0337,LOC006,1/28/2025,4,479,1724.4,10,UPI,Delivered
SALE02413,B08D9MNH4B,CUST0116,LOC007,1/28/2025,4,5899,20056.6,15,NetBanking,Delivered
SALE02414,B07VVXJ2P5,CUST0194,LOC014,1/28/2025,4,96,384,0,UPI,Delivered
SALE02415,B09VGKFM7Y,CUST0167,LOC004,1/29/2025,5,219,1095,0,COD,Delivered
SALE02416,B07JGDB5M1,CUST0026,LOC019,1/29/2025,1,449,426.55,5,UPI,Delivered
SALE02417,B09NR6G588,CUST0453,LOC014,1/29/2025,4,1199,3836.8,20,NetBanking,Delivered
SALE02418,B07XJWTYM2,CUST0451,LOC008,1/29/2025,3,1679,4029.6,20,UPI,Delivered
SALE02419,B01LWYDEQ7,CUST0417,LOC015,1/30/2025,2,199,338.3,15,COD,Delivered
SALE02420,B08CF4SCNP,CUST0063,LOC008,1/30/2025,4,299,1076.4,10,Card,Delivered
SALE02421,B07VZYMQNZ,CUST0464,LOC012,1/30/2025,5,1180,5605,5,COD,Pending
SALE02422,B08HDH26JX,CUST0286,LOC009,1/31/2025,3,299,717.6,20,NetBanking,Delivered
SALE02423,B097R4D42G,CUST0265,LOC004,1/31/2025,3,4999,13497.3,10,Card,Delivered
SALE02424,B08NW8GHCJ,CUST0454,LOC003,1/31/2025,2,389,700.2,10,NetBanking,Returned
SALE02425,B098NS6PVG,CUST0189,LOC013,2/1/2025,5,199,945.25,5,NetBanking,Delivered
SALE02426,B09VGKFM7Y,CUST0465,LOC019,2/1/2025,2,219,394.2,10,COD,Delivered
SALE02427,B098NS6PVG,CUST0304,LOC019,2/1/2025,3,199,567.15,5,COD,Delivered
SALE02428,B09Z7YGV3R,CUST0481,LOC020,2/2/2025,2,269,484.2,10,UPI,Delivered
SALE02429,B08P9RYPLR,CUST0225,LOC006,2/2/2025,3,129,348.3,10,Card,Delivered
SALE02430,B09C6FML9B,CUST0265,LOC006,2/2/2025,1,320,304,5,Card,Delivered
SALE02431,B00NW4UWN6,CUST0109,LOC003,2/3/2025,4,1043,3546.2,15,UPI,Delivered
SALE02432,B08Y5QJXSR,CUST0003,LOC017,2/3/2025,2,3569,6067.3,15,NetBanking,Delivered
SALE02433,B075TJHWVC,CUST0465,LOC003,2/3/2025,3,917,2338.35,15,COD,Returned
SALE02434,B07WDK3ZS2,CUST0194,LOC005,2/4/2025,2,20999,37798.2,10,Card,Delivered
SALE02435,B0187F2IOK,CUST0191,LOC020,2/4/2025,4,1499,4796.8,20,NetBanking,Delivered
SALE02436,B07DXRGWDJ,CUST0395,LOC015,2/4/2025,3,4280,10272,20,Card,Delivered
SALE02437,B09TP5KBN7,CUST0295,LOC003,2/4/2025,2,199,398,0,NetBanking,Delivered
SALE02438,B08MWJTST6,CUST0112,LOC017,2/5/2025,1,279,223.2,20,NetBanking,Delivered
SALE02439,B08Y5QJXSR,CUST0040,LOC010,2/5/2025,2,3569,6067.3,15,Card,Delivered
SALE02440,B077BTLQ67,CUST0077,LOC008,2/5/2025,2,2790,5580,0,COD,Delivered
SALE02441,B01N90RZ4M,CUST0225,LOC010,2/6/2025,3,230,586.5,15,UPI,Delivered
SALE02442,B07RCGTZ4M,CUST0134,LOC001,2/6/2025,3,6236,17772.6,5,Card,Pending
SALE02443,B08Y1TFSP6,CUST0085,LOC010,2/6/2025,1,149,126.65,15,COD,Pending
SALE02444,B009LJ2BXA,CUST0466,LOC004,2/7/2025,3,649,1557.6,20,Card,Delivered
SALE02445,B09CKSYBLR,CUST0192,LOC010,2/7/2025,5,999,4245.75,15,Card,Delivered
SALE02446,B09GFN8WZL,CUST0420,LOC013,2/7/2025,2,378,718.2,5,Card,Delivered
SALE02447,B08VGDBF3B,CUST0209,LOC010,2/8/2025,2,395,750.5,5,UPI,Delivered
SALE02448,B08VGM3YMF,CUST0222,LOC008,2/8/2025,4,199,676.6,15,UPI,Delivered
SALE02449,B00SMFPJG0,CUST0097,LOC018,2/8/2025,4,649,2076.8,20,Card,Delivered
SALE02450,B0759QMF85,CUST0073,LOC005,2/9/2025,3,1529,3898.95,15,COD,Pending
SALE02451,B00A328ENA,CUST0138,LOC002,2/9/2025,1,2976,2678.4,10,NetBanking,Delivered
SALE02452,B077T3BG5L,CUST0183,LOC001,2/9/2025,4,329,1250.2,5,UPI,Delivered
SALE02453,B06XGWRKYT,CUST0073,LOC013,2/10/2025,1,7999,7999,0,COD,Delivered
SALE02454,B09NHVCHS9,CUST0409,LOC007,2/10/2025,5,59,265.5,10,NetBanking,Delivered
SALE02455,B09G5TSGXV,CUST0175,LOC020,2/10/2025,5,254,1079.5,15,NetBanking,Delivered
SALE02456,B09VKWGZD7,CUST0437,LOC014,2/10/2025,4,4789,16282.6,15,COD,Delivered
SALE02457,B0BN6M3TCM,CUST0495,LOC012,2/11/2025,5,499,1996,20,UPI,Delivered
SALE02458,B0B935YNR7,CUST0276,LOC004,2/11/2025,3,1349,3844.65,5,Card,Delivered
SALE02459,B09CTWFV5W,CUST0476,LOC001,2/11/2025,1,7199,6479.1,10,Card,Delivered
SALE02460,B07TCN5VR9,CUST0126,LOC004,2/12/2025,3,329,838.95,15,Card,Delivered
SALE02461,B088WCFPQF,CUST0292,LOC009,2/12/2025,2,1099,1868.3,15,COD,Delivered
SALE02462,B077T3BG5L,CUST0208,LOC019,2/12/2025,4,329,1052.8,20,NetBanking,Returned
SALE02463,B08D64C9FN,CUST0140,LOC006,2/13/2025,3,575,1466.25,15,Card,Delivered
SALE02464,B07QMRHWJD,CUST0416,LOC010,2/13/2025,1,298,253.3,15,COD,Delivered
SALE02465,B09YLX91QR,CUST0134,LOC003,2/13/2025,1,179,143.2,20,Card,Delivered
SALE02466,B09CMQRQM6,CUST0344,LOC011,2/14/2025,2,499,898.2,10,UPI,Delivered
SALE02467,B09MKG4ZCM,CUST0496,LOC003,2/14/2025,3,1565,4460.25,5,UPI,Returned
SALE02468,B09Y5MP7C4,CUST0034,LOC012,2/14/2025,1,1299,1104.15,15,NetBanking,Delivered
SALE02469,B098NS6PVG,CUST0233,LOC018,2/15/2025,5,199,796,20,Card,Delivered
SALE02470,B09VL9KFDB,CUST0334,LOC004,2/15/2025,1,2399,2279.05,5,UPI,Returned
SALE02471,B00R1P3B4O,CUST0461,LOC016,2/15/2025,4,549,2196,0,NetBanking,Delivered
SALE02472,B07WDKLDRX,CUST0233,LOC003,2/15/2025,2,28999,52198.2,10,NetBanking,Delivered
SALE02473,B09YV575RK,CUST0056,LOC002,2/16/2025,1,2499,2374.05,5,Card,Delivered
SALE02474,B0BNV7JM5Y,CUST0248,LOC008,2/16/2025,1,2999,2999,0,COD,Delivered
SALE02475,B00TI8E7BI,CUST0206,LOC019,2/16/2025,2,2695,4851,10,UPI,Delivered
SALE02476,B0B31FR4Y2,CUST0494,LOC010,2/17/2025,2,1999,3798.1,5,UPI,Pending
SALE02477,B014I8SSD0,CUST0238,LOC011,2/17/2025,1,309,247.2,20,UPI,Delivered
SALE02478,B07K2HVKLL,CUST0213,LOC012,2/17/2025,4,640,2304,10,NetBanking,Delivered
SALE02479,B0BM4KTNL1,CUST0025,LOC005,2/18/2025,4,699,2236.8,20,NetBanking,Delivered
SALE02480,B07VZYMQNZ,CUST0481,LOC001,2/18/2025,1,1180,944,20,UPI,Delivered
SALE02481,B09WRMNJ9G,CUST0431,LOC008,2/18/2025,2,34999,62998.2,10,COD,Delivered
SALE02482,B07TR5HSR9,CUST0069,LOC006,2/19/2025,5,656,3280,0,NetBanking,Delivered
SALE02483,B0BF4YBLPX,CUST0489,LOC005,2/19/2025,3,1799,5127.15,5,NetBanking,Delivered
SALE02484,B07JPX9CR7,CUST0109,LOC018,2/19/2025,4,569,2276,0,COD,Delivered
SALE02485,B09NR6G588,CUST0250,LOC009,2/20/2025,3,1199,3597,0,COD,Delivered
SALE02486,B09NL7LBWT,CUST0290,LOC005,2/20/2025,3,1099,3297,0,COD,Delivered
SALE02487,B09NR6G588,CUST0278,LOC008,2/20/2025,5,1199,5695.25,5,COD,Delivered
SALE02488,B09YV3K34W,CUST0110,LOC006,2/21/2025,5,2199,8796,20,NetBanking,Delivered
SALE02489,B08PFSZ7FH,CUST0333,LOC019,2/21/2025,1,299,299,0,Card,Delivered
SALE02490,B0B3TBY2YX,CUST0035,LOC008,2/21/2025,1,1260,1260,0,Card,Delivered
SALE02491,B088ZFJY82,CUST0237,LOC010,2/21/2025,3,314,753.6,20,UPI,Returned
SALE02492,B09C6HXFC1,CUST0433,LOC015,2/22/2025,5,970,4122.5,15,NetBanking,Delivered
SALE02493,B07TCN5VR9,CUST0380,LOC019,2/22/2025,3,329,888.3,10,COD,Delivered
SALE02494,B0B4F52B5X,CUST0189,LOC001,2/22/2025,2,10999,21998,0,COD,Delivered
SALE02495,B08DDRGWTJ,CUST0315,LOC015,2/23/2025,1,229,194.65,15,UPI,Delivered
SALE02496,B09LQQYNZQ,CUST0074,LOC016,2/23/2025,1,4699,4229.1,10,UPI,Delivered
SALE02497,B0BM9H2NY9,CUST0419,LOC004,2/23/2025,4,699,2516.4,10,COD,Returned
SALE02498,B08L5HMJVW,CUST0271,LOC014,2/24/2025,4,369,1402.2,5,Card,Delivered
SALE02499,B08MVXPTDG,CUST0108,LOC012,2/24/2025,4,2590,9324,10,Card,Delivered
SALE02500,B01M69WCZ6,CUST0117,LOC005,2/24/2025,4,2249,8096.4,10,COD,Delivered
SALE02501,B09CMM3VGK,CUST0311,LOC011,2/25/2025,4,179,572.8,20,UPI,Delivered
SALE02502,B09SDDQQKP,CUST0016,LOC008,2/25/2025,1,1799,1709.05,5,UPI,Delivered
SALE02503,B07GVGTSLN,CUST0377,LOC007,2/25/2025,4,325,1300,0,Card,Delivered
SALE02504,B09GBBJV72,CUST0499,LOC020,2/26/2025,5,1409,5636,20,UPI,Delivered
SALE02505,B093ZNQZ2Y,CUST0341,LOC009,2/26/2025,3,249,597.6,20,NetBanking,Delivered
SALE02506,B00A0VCJPI,CUST0366,LOC007,2/26/2025,3,1469,3966.3,10,NetBanking,Returned
SALE02507,B09ZPM4C2C,CUST0258,LOC019,2/26/2025,1,10901,9810.9,10,Card,Delivered
SALE02508,B0B8XNPQPN,CUST0039,LOC006,2/27/2025,5,3599,16195.5,10,Card,Delivered
SALE02509,B09NHVCHS9,CUST0430,LOC013,2/27/2025,1,59,53.1,10,Card,Delivered
SALE02510,B09XRBJ94N,CUST0119,LOC008,2/27/2025,2,2092,3974.8,5,UPI,Returned
SALE02511,B0B82YGCF6,CUST0232,LOC006,2/28/2025,4,899,3416.2,5,UPI,Delivered
SALE02512,B09BF8JBWX,CUST0475,LOC011,2/28/2025,2,1055,1688,20,UPI,Delivered
SALE02513,B00P93X2H6,CUST0456,LOC009,2/28/2025,2,67,120.6,10,COD,Delivered
SALE02514,B08Y1TFSP6,CUST0364,LOC015,3/1/2025,2,149,283.1,5,Card,Delivered
SALE02515,B07H3N8RJH,CUST0208,LOC001,3/1/2025,4,3799,12916.6,15,UPI,Delivered
SALE02516,B07RZZ1QSW,CUST0262,LOC020,3/1/2025,1,326,293.4,10,COD,Delivered
SALE02517,B09474JWN6,CUST0107,LOC007,3/2/2025,5,999,4995,0,UPI,Delivered
SALE02518,B09CTRPSJR,CUST0174,LOC007,3/2/2025,5,217,868,20,COD,Delivered
SALE02519,B08TM71L54,CUST0381,LOC012,3/2/2025,3,3190,8613,10,COD,Delivered
SALE02520,B07PR1CL3S,CUST0085,LOC015,3/3/2025,1,1220,976,20,UPI,Delivered
SALE02521,B09H34V36W,CUST0248,LOC002,3/3/2025,2,1349,2158.4,20,COD,Delivered
SALE02522,B07SLMR1K6,CUST0310,LOC014,3/3/2025,2,519,882.3,15,COD,Delivered
SALE02523,B08VRMK55F,CUST0110,LOC005,3/4/2025,3,399,1137.15,5,COD,Delivered
SALE02524,B07PFJ5VQD,CUST0156,LOC004,3/4/2025,5,159,636,20,UPI,Delivered
SALE02525,B09B125CFJ,CUST0037,LOC009,3/4/2025,3,349,889.95,15,UPI,Delivered
SALE02526,B09CYTJV3N,CUST0429,LOC012,3/4/2025,3,4499,13497,0,UPI,Delivered
